src_addr,dst_addr,src_num_port,dst_num_port,src_num_packet,dst_num_packet,src_num_byte,dst_num_byte,src_size_min_packet,src_size_max_packet,src_size_mean_packet,src_size_stddev_packet,dst_size_min_packet,dst_size_max_packet,dst_size_mean_packet,dst_size_stddev_packet,src_time_min_packet,src_time_max_packet,src_time_mean_packet,src_time_stddev_packet,dst_time_min_packet,dst_time_max_packet,dst_time_mean_packet,dst_time_stddev_packet,read_times,read_num_location,read_length_location,write_times,write_num_location,write_length_location,ilrt,IP_addr,vendor,model,label,label_code,new_label,new_label_code
192.168.158.111,44.158.221.153,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.008,2.002,1.505,0.497,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,44.158.221.153,Schneider Electric,PLC:TM221CE40R,Schneider,10,Schneider Electric:PLC:TM221CE40R,42
192.168.158.111,134.140.129.190,1,1,5,5,223,340,40,52,44.6,5.64,40,168,68.0,50.22,0.0,0.37,0.261,0.151,0.004,0.335,0.177,0.158,1,0,0,0,0,0,0.034371,134.140.129.190,Schneider Electric,Power Meter:ION7400,Schneider,10,Schneider Electric:Power Meter:ION7400,57
192.168.158.111,95.244.169.9,1,1,5,6,223,299,40,52,44.6,5.64,40,95,49.83,20.25,0.0,0.255,0.19,0.109,0.0,0.25,0.15,0.12,1,0,0,0,0,0,0.0,95.244.169.9,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10,Schneider Electric:Communication Module:BMX NOE 0100,16
192.168.158.111,195.56.142.11,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.015,1.015,1.015,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,195.56.142.11,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10,Schneider Electric:Communication Module:BMX NOE 0100,16
192.168.158.111,134.207.111.229,1,1,6,5,274,346,40,52,45.67,5.68,40,178,69.2,54.49,0.0,0.84,0.361,0.29,0.0,0.972,0.343,0.375,1,0,0,0,0,0,0.0,134.207.111.229,Schneider Electric,HMI:HMIS5T,Schneider,10,Schneider Electric:HMI:HMIS5T,23
192.168.158.111,94.6.205.68,1,1,4,5,183,256,40,52,45.75,5.76,40,92,51.2,20.46,0.0,0.255,0.166,0.117,0.001,0.255,0.125,0.121,1,0,0,0,0,0,0.000719,94.6.205.68,Schneider Electric,PLC:TM221CE40T,Schneider,10,Schneider Electric:PLC:TM221CE40T,43
192.168.158.111,128.73.195.96,1,1,5,6,223,297,40,52,44.6,5.64,40,97,49.5,21.24,0.0,0.351,0.258,0.149,0.001,0.351,0.201,0.162,1,0,0,0,0,0,0.0,128.73.195.96,Schneider Electric,PLC:BMX P34 20302,Schneider,10,Schneider Electric:PLC:BMX P34 20302,33
192.168.158.111,94.230.96.14,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.01,1.01,1.01,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,94.230.96.14,Ulusoy Elektrik,RTU:UE-RTU32,Eaton,4,Ulusoy Elektrik:RTU:UE-RTU32,82
192.168.158.111,1.41.80.241,1,1,7,8,315,428,40,52,45.0,5.78,40,144,53.5,34.23,0.0,4.992,1.33,1.684,0.26,4.457,0.999,1.417,1,0,0,0,0,0,0.326522,1.41.80.241,Ulusoy Elektrik,RTU:UE-RTU32,Eaton,4,Ulusoy Elektrik:RTU:UE-RTU32,82
192.168.158.111,209.219.148.166,1,1,4,4,183,177,40,52,45.75,5.76,40,49,44.25,4.26,0.0,0.113,0.074,0.053,0.001,0.113,0.074,0.052,1,0,0,0,0,0,0.0,209.219.148.166,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,8,Rockwell Automation/Allen-Bradley:PLC:90,11
192.168.158.111,95.247.34.62,2,2,10,11,446,560,40,52,44.6,5.64,40,96,50.91,21.31,0.0,75.006,8.52,23.506,0.001,75.278,7.664,22.538,1,0,0,0,0,0,0.0,95.247.34.62,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,87.2.174.167,1,1,2,1,104,40,52,52,52.0,0.0,40,40,40.0,0.0,1.011,1.011,1.011,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,87.2.174.167,Schneider Electric,PLC:TM251MESE,Schneider,10,Schneider Electric:PLC:TM251MESE,54
192.168.158.111,158.232.50.15,1,1,5,4,223,227,40,52,44.6,5.64,40,99,56.75,24.61,0.0,0.506,0.289,0.183,0.0,0.329,0.217,0.153,1,0,0,0,0,0,0.0,158.232.50.15,Schneider Electric,PLC:171 CBU 98090,Schneider,10,Schneider Electric:PLC:171 CBU 98090,26
192.168.158.111,44.158.219.21,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54.0,22.0,0.0,0.718,0.399,0.299,0.073,0.718,0.399,0.263,1,0,0,0,0,0,0.0,44.158.219.21,Schneider Electric,PLC:TM221CE40T,Schneider,10,Schneider Electric:PLC:TM221CE40T,43
192.168.158.111,95.247.32.237,1,1,5,6,223,299,40,52,44.6,5.64,40,95,49.83,20.25,0.0,0.244,0.183,0.106,0.001,0.245,0.146,0.118,1,0,0,0,0,0,0.0,95.247.32.237,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10,Schneider Electric:Communication Module:BMX NOE 0100,16
192.168.158.111,1.132.162.138,1,1,4,4,183,268,40,52,45.75,5.76,40,144,67.0,44.49,0.0,0.464,0.275,0.199,0.0,0.464,0.273,0.198,1,0,0,0,0,0,0.0,1.132.162.138,TELEMECANIQUE,PLC:TWDLCAA24DRF,Schneider,10,TELEMECANIQUE:PLC:TWDLCAA24DRF,76
192.168.158.111,95.247.125.32,1,1,5,7,223,340,40,52,44.6,5.64,40,96,48.57,19.41,0.0,0.322,0.223,0.13,0.001,0.277,0.148,0.125,1,0,0,0,0,0,0.044423,95.247.125.32,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,158.232.50.29,1,1,5,4,223,227,40,52,44.6,5.64,40,99,56.75,24.61,0.0,0.46,0.275,0.169,0.0,0.321,0.213,0.151,1,0,0,0,0,0,0.0,158.232.50.29,Schneider Electric,PLC:171 CBU 98090,Schneider,10,Schneider Electric:PLC:171 CBU 98090,26
192.168.158.111,95.244.174.112,1,1,5,6,223,299,40,52,44.6,5.64,40,95,49.83,20.25,0.0,0.26,0.194,0.112,0.001,0.259,0.154,0.123,1,0,0,0,0,0,0.0,95.244.174.112,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10,Schneider Electric:Communication Module:BMX NOE 0100,16
192.168.158.111,49.109.29.77,1,1,5,6,223,296,40,52,44.6,5.64,40,96,49.33,20.87,0.0,0.934,0.514,0.334,0.001,0.582,0.331,0.263,1,0,0,0,0,0,0.0,49.109.29.77,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,216.79.50.1,1,1,5,4,223,231,40,52,44.6,5.64,40,103,57.75,26.33,0.0,0.539,0.261,0.191,0.0,0.256,0.168,0.119,1,0,0,0,0,0,0.0,216.79.50.1,Schneider Electric,PLC:TM241CEC24T_U,Schneider,10,Schneider Electric:PLC:TM241CEC24T_U,53
192.168.158.111,44.158.221.222,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54.0,22.0,0.0,0.45,0.297,0.21,0.021,0.442,0.293,0.193,1,0,0,0,0,0,0.0,44.158.221.222,Schneider Electric,PLC:TM221CE40R,Schneider,10,Schneider Electric:PLC:TM221CE40R,42
192.168.158.111,95.247.96.69,2,2,4,0,208,0,52,52,52.0,0.0,0,0,0.0,0.0,1.011,73.724,25.25,34.277,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,95.247.96.69,Schneider Electric,Communication Module:STB NIP 2212,Schneider,10,Schneider Electric:Communication Module:STB NIP 2212,19
192.168.158.111,171.8.136.142,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.009,2.003,1.506,0.497,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,171.8.136.142,Schneider Electric,PLC:TM258LF42DT,Schneider,10,Schneider Electric:PLC:TM258LF42DT,55
192.168.158.111,95.244.175.96,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.006,1.006,1.006,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,95.244.175.96,Schneider Electric SAS,Communication Module:TSXETY4103,Schneider,10,Schneider Electric SAS:Communication Module:TSXETY4103,14
192.168.158.111,158.232.50.23,1,1,5,4,223,227,40,52,44.6,5.64,40,99,56.75,24.61,0.0,0.422,0.265,0.159,0.0,0.321,0.213,0.151,1,0,0,0,0,0,0.0,158.232.50.23,Schneider Electric,PLC:171 CBU 98090,Schneider,10,Schneider Electric:PLC:171 CBU 98090,26
192.168.158.111,1.52.145.18,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54.0,22.0,0.0,0.515,0.331,0.234,0.043,0.515,0.356,0.221,1,0,0,0,0,0,0.0,1.52.145.18,Schneider Electric,PLC:TM221CE24T,Schneider,10,Schneider Electric:PLC:TM221CE24T,41
192.168.158.111,1.41.80.240,1,1,4,1,196,44,40,52,49.0,5.2,44,44,44.0,0.0,1.013,2.002,1.439,0.415,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,1.41.80.240,Ulusoy Elektrik,RTU:UE-RTU32,Eaton,4,Ulusoy Elektrik:RTU:UE-RTU32,82
192.168.158.111,140.3.229.52,2,2,8,8,366,389,40,52,45.75,5.76,40,92,48.63,16.67,0.0,73.793,10.828,25.707,0.0,73.588,10.782,25.641,1,0,0,0,0,0,1e-06,140.3.229.52,Schneider Electric,PLC:TM221CE40T,Schneider,10,Schneider Electric:PLC:TM221CE40T,43
192.168.158.111,44.158.221.148,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54.0,22.0,0.0,0.431,0.283,0.2,0.001,0.442,0.287,0.203,1,0,0,0,0,0,0.0,44.158.221.148,Schneider Electric,PLC:TM221CE40R,Schneider,10,Schneider Electric:PLC:TM221CE40R,42
192.168.158.111,158.232.50.22,1,1,5,4,223,227,40,52,44.6,5.64,40,99,56.75,24.61,0.0,0.437,0.272,0.163,0.0,0.33,0.216,0.153,1,0,0,0,0,0,0.0,158.232.50.22,Schneider Electric,PLC:171 CBU 98090,Schneider,10,Schneider Electric:PLC:171 CBU 98090,26
192.168.158.111,113.61.15.139,1,1,5,6,223,301,40,52,44.6,5.64,40,97,50.17,21.0,0.0,0.149,0.105,0.061,0.001,0.14,0.08,0.055,1,0,0,0,0,0,0.0,113.61.15.139,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,223.99.47.94,1,1,5,7,223,336,40,52,44.6,5.64,40,96,48.0,19.6,0.0,0.304,0.218,0.127,0.0,0.277,0.145,0.125,1,0,0,0,0,0,0.027698,223.99.47.94,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,140.25.199.132,1,1,6,5,275,316,40,52,45.83,5.84,40,144,63.2,40.67,0.0,4.617,1.619,1.685,0.294,4.323,1.708,1.649,1,0,0,0,0,0,1.917441,140.25.199.132,Ulusoy Elektrik,RTU:UE-RTU32,Eaton,4,Ulusoy Elektrik:RTU:UE-RTU32,82
192.168.158.111,140.123.169.240,1,1,5,6,223,296,40,52,44.6,5.64,40,96,49.33,20.87,0.0,0.283,0.204,0.118,0.0,0.282,0.164,0.124,1,0,0,0,0,0,0.0,140.123.169.240,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,113.61.15.180,1,1,5,5,260,200,52,52,52.0,0.0,40,40,40.0,0.0,0.61,0.62,0.615,0.004,0.61,0.621,0.615,0.005,0,0,0,0,0,0,-1.0,113.61.15.180,Schneider Electric SAS,Communication Module:140 NOE 771 01,Schneider,10,Schneider Electric SAS:Communication Module:140 NOE 771 01,13
192.168.158.111,158.232.50.16,1,1,5,4,223,227,40,52,44.6,5.64,40,99,56.75,24.61,0.0,0.394,0.261,0.153,0.0,0.33,0.216,0.153,1,0,0,0,0,0,0.0,158.232.50.16,Schneider Electric,PLC:171 CBU 98090,Schneider,10,Schneider Electric:PLC:171 CBU 98090,26
192.168.158.111,49.81.247.96,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50.0,20.62,0.0,0.33,0.244,0.141,0.0,0.331,0.196,0.158,1,0,0,0,0,0,0.0,49.81.247.96,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,140.123.177.68,1,1,5,4,223,220,40,52,44.6,5.64,40,96,55.0,23.73,0.0,0.255,0.183,0.106,0.0,0.255,0.164,0.116,1,0,0,0,0,0,0.0,140.123.177.68,Schneider Electric,PLC:BMX P34 1000,Schneider,10,Schneider Electric:PLC:BMX P34 1000,30
192.168.158.111,95.247.97.152,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50.0,20.62,0.0,0.302,0.214,0.124,0.0,0.278,0.164,0.128,1,0,0,0,0,0,0.0,95.247.97.152,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,95.244.14.147,1,1,5,6,223,301,40,52,44.6,5.64,40,97,50.17,21.0,0.0,0.317,0.216,0.127,0.002,0.293,0.171,0.116,1,0,0,0,0,0,0.0,95.244.14.147,Schneider Electric,PLC:BMX P34 20302,Schneider,10,Schneider Electric:PLC:BMX P34 20302,33
192.168.158.111,129.249.121.118,1,1,4,4,208,160,52,52,52.0,0.0,40,40,40.0,0.0,0.903,0.916,0.907,0.006,0.903,0.912,0.907,0.004,0,0,0,0,0,0,-1.0,129.249.121.118,Schneider Electric SAS,Communication Module:TSXETY4103,Schneider,10,Schneider Electric SAS:Communication Module:TSXETY4103,14
192.168.158.111,1.41.80.244,1,1,5,5,223,308,40,52,44.6,5.64,40,144,61.6,41.23,0.0,4.843,1.804,1.827,0.583,4.261,1.561,1.561,1,0,0,0,0,0,0.60242,1.41.80.244,Ulusoy Elektrik,RTU:UE-RTU32,Eaton,4,Ulusoy Elektrik:RTU:UE-RTU32,82
192.168.158.111,95.244.23.98,1,1,5,6,223,299,40,52,44.6,5.64,40,95,49.83,20.25,0.0,0.278,0.202,0.117,0.002,0.278,0.16,0.129,1,0,0,0,0,0,0.0,95.244.23.98,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10,Schneider Electric:Communication Module:BMX NOE 0100,16
192.168.158.111,184.158.46.25,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.008,1.008,1.008,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,184.158.46.25,Schneider Electric,PLC:NF3000,Schneider,10,Schneider Electric:PLC:NF3000,34
192.168.158.111,209.170.97.71,1,1,5,4,223,184,40,52,44.6,5.64,40,52,46.0,6.0,0.0,0.04,0.03,0.017,0.0,0.04,0.027,0.019,1,0,0,0,0,0,0.00029,209.170.97.71,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10,TELEMECANIQUE:PLC:TWDLCAE40DRF,77
192.168.158.111,209.174.151.35,1,1,4,3,183,226,40,52,45.75,5.76,40,142,75.33,47.17,0.0,0.053,0.033,0.024,0.046,0.053,0.049,0.003,1,0,0,0,0,0,0.0,209.174.151.35,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10,TELEMECANIQUE:PLC:TWDLCAE40DRF,77
192.168.158.111,209.174.151.10,1,1,4,3,183,228,40,52,45.75,5.76,40,144,76.0,48.11,0.0,0.054,0.035,0.025,0.05,0.054,0.052,0.002,1,0,0,0,0,0,0.0,209.174.151.10,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10,TELEMECANIQUE:PLC:TWDLCAE40DRF,77
192.168.158.111,209.174.151.9,1,1,4,3,183,228,40,52,45.75,5.76,40,144,76.0,48.11,0.0,0.059,0.036,0.026,0.048,0.059,0.054,0.005,1,0,0,0,0,0,0.0,209.174.151.9,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10,TELEMECANIQUE:PLC:TWDLCAE40DRF,77
192.168.158.111,95.247.212.201,1,1,4,4,183,265,40,52,45.75,5.76,40,141,66.25,43.19,0.0,0.355,0.205,0.15,0.002,0.355,0.202,0.148,1,0,0,0,0,0,0.0,95.247.212.201,TELEMECANIQUE,PLC:TWDLMDA20DRT,Schneider,10,TELEMECANIQUE:PLC:TWDLMDA20DRT,79
192.168.158.111,209.174.151.33,1,1,4,3,183,226,40,52,45.75,5.76,40,142,75.33,47.17,0.0,0.061,0.038,0.027,0.052,0.061,0.056,0.005,1,0,0,0,0,0,0.0,209.174.151.33,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10,TELEMECANIQUE:PLC:TWDLCAE40DRF,77
192.168.158.111,209.174.151.67,1,1,4,3,183,228,40,52,45.75,5.76,40,144,76.0,48.11,0.0,0.065,0.038,0.027,0.047,0.065,0.056,0.009,1,0,0,0,0,0,0.0,209.174.151.67,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10,TELEMECANIQUE:PLC:TWDLCAE40DRF,77
192.168.158.111,209.174.151.8,1,1,4,3,183,228,40,52,45.75,5.76,40,144,76.0,48.11,0.0,0.068,0.039,0.029,0.047,0.068,0.058,0.011,1,0,0,0,0,0,0.0,209.174.151.8,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10,TELEMECANIQUE:PLC:TWDLCAE40DRF,77
192.168.158.111,95.247.102.181,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50.0,20.62,0.0,0.271,0.201,0.116,0.0,0.267,0.16,0.13,1,0,0,0,0,0,0.0,95.247.102.181,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,1.41.80.247,1,1,6,6,275,348,40,52,45.83,5.84,40,144,58.0,38.49,0.0,4.555,1.576,1.551,0.102,3.946,1.145,1.414,1,0,0,0,0,0,0.420428,1.41.80.247,Ulusoy Elektrik,RTU:UE-RTU32,Eaton,4,Ulusoy Elektrik:RTU:UE-RTU32,82
192.168.158.111,1.52.151.118,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.012,1.012,1.012,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,1.52.151.118,Schneider Electric,PLC:TM221CE40T,Schneider,10,Schneider Electric:PLC:TM221CE40T,43
192.168.158.111,158.232.3.74,1,1,5,5,223,255,40,52,44.6,5.64,40,95,51.0,22.0,0.0,0.386,0.256,0.15,0.0,0.319,0.162,0.157,1,0,0,0,0,0,0.0,158.232.3.74,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10,Schneider Electric:Communication Module:BMX NOE 0100,16
192.168.158.111,80.181.19.31,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50.0,20.62,0.0,0.274,0.193,0.112,0.0,0.26,0.152,0.121,0,0,0,0,0,0,-1.0,80.181.19.31,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,184.158.46.24,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.014,1.014,1.014,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,184.158.46.24,Schneider Electric,PLC:NF3000,Schneider,10,Schneider Electric:PLC:NF3000,34
192.168.158.111,158.232.3.73,1,1,5,5,223,255,40,52,44.6,5.64,40,95,51.0,22.0,0.0,0.556,0.296,0.197,0.0,0.32,0.16,0.155,1,0,0,0,0,0,0.0,158.232.3.73,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10,Schneider Electric:Communication Module:BMX NOE 0100,16
192.168.158.111,78.148.99.152,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.008,2.002,1.505,0.497,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,78.148.99.152,Schneider Electric,PLC:BMX P34 20302,Schneider,10,Schneider Electric:PLC:BMX P34 20302,33
192.168.158.111,87.2.174.165,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.012,2.0,1.506,0.494,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,87.2.174.165,Schneider Electric,PLC:TM251MESE,Schneider,10,Schneider Electric:PLC:TM251MESE,54
192.168.158.111,158.232.3.77,1,1,5,5,223,255,40,52,44.6,5.64,40,95,51.0,22.0,0.0,0.363,0.254,0.147,0.0,0.363,0.175,0.172,1,0,0,0,0,0,0.0,158.232.3.77,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10,Schneider Electric:Communication Module:BMX NOE 0100,16
192.168.158.111,140.3.27.87,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50.0,20.62,0.0,0.358,0.265,0.153,0.0,0.358,0.214,0.175,1,0,0,0,0,0,0.0,140.3.27.87,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,158.232.3.83,1,1,5,5,223,255,40,52,44.6,5.64,40,95,51.0,22.0,0.0,0.312,0.231,0.134,0.0,0.312,0.157,0.153,1,0,0,0,0,0,0.0,158.232.3.83,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10,Schneider Electric:Communication Module:BMX NOE 0100,16
192.168.158.111,1.41.80.246,1,1,7,8,315,428,40,52,45.0,5.78,40,144,53.5,34.23,0.0,4.758,1.333,1.579,0.342,4.052,1.079,1.235,1,0,0,0,0,0,0.357948,1.41.80.246,Ulusoy Elektrik,RTU:UE-RTU32,Eaton,4,Ulusoy Elektrik:RTU:UE-RTU32,82
192.168.158.111,94.227.153.206,1,1,5,6,223,296,40,52,44.6,5.64,40,96,49.33,20.87,0.0,0.329,0.243,0.14,0.0,0.325,0.192,0.156,1,0,0,0,0,0,0.0,94.227.153.206,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,78.136.57.145,1,1,5,4,223,229,40,52,44.6,5.64,40,101,57.25,25.47,0.0,0.781,0.537,0.317,0.18,0.78,0.513,0.249,1,0,0,0,0,0,0.0,78.136.57.145,Schneider Electric,PLC:TM258LF42DT,Schneider,10,Schneider Electric:PLC:TM258LF42DT,55
192.168.158.111,95.244.40.63,1,1,5,6,223,299,40,52,44.6,5.64,40,95,49.83,20.25,0.0,0.279,0.208,0.12,0.001,0.279,0.164,0.132,1,0,0,0,0,0,0.0,95.244.40.63,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10,Schneider Electric:Communication Module:BMX NOE 0100,16
192.168.158.111,146.122.107.247,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.014,1.014,1.014,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,146.122.107.247,Schneider Electric,PLC:TM221CE16T,Schneider,10,Schneider Electric:PLC:TM221CE16T,39
192.168.158.111,1.41.80.238,1,1,7,8,315,428,40,52,45.0,5.78,40,144,53.5,34.23,0.0,5.145,1.461,1.687,0.317,4.381,1.108,1.348,1,0,0,0,0,0,0.316563,1.41.80.238,Ulusoy Elektrik,RTU:UE-RTU32,Eaton,4,Ulusoy Elektrik:RTU:UE-RTU32,82
192.168.158.111,140.25.165.155,1,1,6,5,275,316,40,52,45.83,5.84,40,144,63.2,40.67,0.0,4.781,1.664,1.744,0.309,4.472,1.76,1.703,1,0,0,0,0,0,1.947529,140.25.165.155,Ulusoy Elektrik,RTU:UE-RTU32,Eaton,4,Ulusoy Elektrik:RTU:UE-RTU32,82
192.168.158.111,87.2.188.189,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.006,2.001,1.504,0.497,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,87.2.188.189,Schneider Electric,PLC:TM221CE16R,Schneider,10,Schneider Electric:PLC:TM221CE16R,38
192.168.158.111,87.2.172.61,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.003,1.003,1.003,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,87.2.172.61,Schneider Electric,PLC:TM241CE24T_U,Schneider,10,Schneider Electric:PLC:TM241CE24T_U,50
192.168.158.111,215.255.58.224,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.011,1.011,1.011,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,215.255.58.224,TELEMECANIQUE,PLC:TWDLMDA20DRT,Schneider,10,TELEMECANIQUE:PLC:TWDLMDA20DRT,79
192.168.158.111,1.41.80.239,1,1,6,7,263,388,40,52,43.83,5.43,40,144,55.43,36.19,0.0,4.856,1.439,1.762,0.423,4.395,1.193,1.436,1,0,0,0,0,0,0.597906,1.41.80.239,Ulusoy Elektrik,RTU:UE-RTU32,Eaton,4,Ulusoy Elektrik:RTU:UE-RTU32,82
192.168.158.111,95.244.65.238,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50.0,20.62,0.0,0.278,0.203,0.117,0.0,0.268,0.159,0.129,1,0,0,0,0,0,0.0,95.244.65.238,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,95.244.70.6,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50.0,20.62,0.0,0.309,0.211,0.123,0.002,0.268,0.16,0.128,1,0,0,0,0,0,0.0,95.244.70.6,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,76.124.17.101,1,1,7,7,327,412,40,52,46.71,5.82,40,168,58.86,44.58,0.0,0.794,0.435,0.285,0.001,0.792,0.388,0.296,1,0,0,0,0,0,0.203308,76.124.17.101,ENTES AS,Power Meter:23000102,ENTES,3,ENTES AS:Power Meter:23000102,1
192.168.158.111,88.8.249.175,1,1,5,4,223,213,40,52,44.6,5.64,40,89,53.25,20.7,0.0,0.746,0.445,0.274,0.107,0.639,0.428,0.231,1,0,0,0,0,0,0.107116,88.8.249.175,Schneider Electric,Power Meter:PM5110,Schneider,10,Schneider Electric:Power Meter:PM5110,61
192.168.158.111,217.71.156.110,1,1,5,4,223,228,40,52,44.6,5.64,40,100,57.0,25.04,0.0,0.526,0.328,0.197,0.005,0.4,0.262,0.182,1,0,0,0,0,0,0.0,217.71.156.110,Schneider Electric,PLC:TM241CE24R,Schneider,10,Schneider Electric:PLC:TM241CE24R,49
192.168.158.111,211.106.246.18,1,1,4,3,183,229,40,52,45.75,5.76,40,145,76.33,48.58,0.0,0.216,0.144,0.102,0.215,0.217,0.216,0.001,1,0,0,0,0,0,0.0,211.106.246.18,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10,TELEMECANIQUE:PLC:TWDLCAE40DRF,77
192.168.158.111,216.214.167.32,1,1,5,6,223,296,40,52,44.6,5.64,40,96,49.33,20.87,0.0,0.364,0.269,0.155,0.002,0.364,0.216,0.175,1,0,0,0,0,0,0.0,216.214.167.32,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,87.2.184.154,1,1,7,7,315,344,40,52,45.0,5.78,40,96,49.14,19.21,0.0,1.007,0.429,0.327,0.057,0.604,0.331,0.218,1,0,0,0,0,0,0.0,87.2.184.154,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
