src_addr,dst_addr,src_num_port,dst_num_port,src_num_packet,dst_num_packet,src_num_byte,dst_num_byte,src_size_min_packet,src_size_max_packet,src_size_mean_packet,src_size_stddev_packet,dst_size_min_packet,dst_size_max_packet,dst_size_mean_packet,dst_size_stddev_packet,src_time_min_packet,src_time_max_packet,src_time_mean_packet,src_time_stddev_packet,dst_time_min_packet,dst_time_max_packet,dst_time_mean_packet,dst_time_stddev_packet,read_times,read_num_location,read_length_location,write_times,write_num_location,write_length_location,ilrt,IP_addr,vendor,model,label,label_code,new_label,new_label_code
192.168.158.111,146.187.216.98,1,1,5,4,288,280,40,68,57.6,10.31,40,124,70.0,32.8,0.0,0.281,0.205,0.119,0.259,0.281,0.273,0.01,0,0,0,0,0,0,0.0,146.187.216.98,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,145.167.72.228,1,1,6,5,328,328,40,68,54.67,11.47,40,124,65.6,30.63,0.0,0.25,0.147,0.102,0.05,0.25,0.182,0.078,0,0,0,0,0,0,0.0,145.167.72.228,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,23.153.65.139,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.013,2.013,1.513,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,23.153.65.139,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,72.235.140.82,1,1,7,9,392,576,40,68,56.0,9.07,40,128,64.0,35.33,0.0,1.314,0.632,0.487,0.0,1.314,0.337,0.435,0,0,0,0,0,0,0.0,72.235.140.82,Rockwell Automation/Allen-Bradley,PLC:154,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:154,34
192.168.158.111,88.31.172.146,1,1,5,4,288,279,40,68,57.6,10.31,40,123,69.75,32.39,0.0,0.331,0.247,0.143,0.325,0.331,0.329,0.003,0,0,0,0,0,0,0.0,88.31.172.146,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,128.110.71.10,1,1,7,6,368,358,40,68,52.57,11.79,40,122,59.67,29.58,0.0,0.253,0.165,0.117,0.0,0.261,0.201,0.101,0,0,0,0,0,0,0.0,128.110.71.10,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:185,39
192.168.158.111,50.82.174.149,1,1,6,7,328,460,40,68,54.67,11.47,40,114,65.71,31.9,0.0,1.04,0.35,0.361,0.002,0.793,0.261,0.25,0,0,0,0,0,0,0.0,50.82.174.149,Omron Corporation,Communication Module:23,Omron,0,Omron Corporation:Communication Module:23,6
192.168.158.111,158.141.193.215,1,1,7,5,368,319,40,68,52.57,11.79,40,123,63.8,31.32,0.0,0.62,0.238,0.209,0.239,0.287,0.262,0.018,0,0,0,0,0,0,0.0,158.141.193.215,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:185,39
192.168.158.111,196.193.76.75,1,1,14,11,672,808,40,68,48.0,10.25,40,124,73.45,32.28,0.0,2.007,0.734,0.493,0.16,1.073,0.587,0.305,0,0,0,0,0,0,0.0,196.193.76.75,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,158.248.198.230,1,1,7,5,368,319,40,68,52.57,11.79,40,123,63.8,31.32,0.0,0.328,0.211,0.149,0.302,0.33,0.32,0.011,0,0,0,0,0,0,0.0,158.248.198.230,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:185,39
192.168.158.111,72.238.190.23,1,1,7,6,392,470,40,68,56.0,9.07,40,135,78.33,41.15,0.0,1.084,0.55,0.433,0.0,1.084,0.417,0.369,0,0,0,0,0,0,0.0,72.238.190.23,Rockwell Automation/Allen-Bradley,PLC:150,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:150,30
192.168.158.111,23.152.96.134,1,1,7,5,368,327,40,68,52.57,11.79,40,131,65.4,34.36,0.0,0.278,0.184,0.13,0.275,0.278,0.276,0.001,0,0,0,0,0,0,0.0,23.152.96.134,Rockwell Automation/Allen-Bradley,PLC:177,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:177,36
192.168.158.111,130.20.145.238,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.008,2.014,1.511,0.503,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,130.20.145.238,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,72.238.190.28,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.003,2.013,1.508,0.505,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,72.238.190.28,Rockwell Automation/Allen-Bradley,PLC:151,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:151,31
192.168.158.111,50.85.6.212,1,1,5,4,288,280,40,68,57.6,10.31,40,124,70.0,32.8,0.0,0.151,0.109,0.063,0.142,0.151,0.146,0.004,0,0,0,0,0,0,0.0,50.85.6.212,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,158.140.70.149,1,1,5,4,288,275,40,68,57.6,10.31,40,119,68.75,30.75,0.0,0.301,0.222,0.128,0.3,0.31,0.303,0.005,0,0,0,0,0,0,0.0,158.140.70.149,Rockwell Automation/Allen-Bradley,PLC:180,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:180,38
192.168.158.111,50.85.6.218,1,1,5,4,288,279,40,68,57.6,10.31,40,123,69.75,32.39,0.0,0.153,0.111,0.064,0.142,0.152,0.149,0.005,0,0,0,0,0,0,0.0,50.85.6.218,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,50.85.203.210,1,1,7,7,368,394,40,68,52.57,11.79,40,114,56.29,25.22,0.0,0.831,0.402,0.331,0.036,0.711,0.387,0.245,0,0,0,0,0,0,0.0,50.85.203.210,Omron Corporation,Communication Module:23,Omron,0,Omron Corporation:Communication Module:23,6
192.168.158.111,158.243.18.114,1,1,5,6,288,368,40,68,57.6,10.31,40,128,61.33,31.47,0.0,0.348,0.254,0.147,0.0,0.33,0.197,0.155,0,0,0,0,0,0,0.0,158.243.18.114,Rockwell Automation/Allen-Bradley,PLC:106,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:106,24
192.168.158.111,158.140.72.46,1,1,5,4,288,280,40,68,57.6,10.31,40,124,70.0,32.8,0.0,0.36,0.258,0.15,0.322,0.36,0.347,0.017,0,0,0,0,0,0,0.0,158.140.72.46,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,23.146.73.184,1,1,7,5,368,319,40,68,52.57,11.79,40,119,63.8,29.45,0.0,0.272,0.173,0.122,0.252,0.272,0.259,0.008,0,0,0,0,0,0,0.0,23.146.73.184,"""Rockwell Software","Inc."":Communication Module",Rockwell,0,"""Rockwell Software:Inc."":Communication Module",1
192.168.158.111,158.243.18.116,1,1,5,4,288,283,40,68,57.6,10.31,40,127,70.75,34.04,0.0,0.316,0.206,0.122,0.25,0.26,0.253,0.005,0,0,0,0,0,0,0.0,158.243.18.116,Rockwell Automation/Allen-Bradley,Communication Module:158,Rockwell,0,Rockwell Automation/Allen-Bradley:Communication Module:158,13
192.168.158.111,130.20.145.132,1,1,10,10,524,638,40,68,52.4,9.87,40,123,63.8,31.32,0.0,0.388,0.177,0.121,0.0,0.301,0.176,0.079,0,0,0,0,0,0,0.0,130.20.145.132,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:185,39
192.168.158.111,158.243.27.104,1,1,7,5,368,324,40,68,52.57,11.79,40,128,64.8,33.22,0.0,0.345,0.213,0.151,0.3,0.345,0.32,0.017,0,0,0,0,0,0,0.0,158.243.27.104,Rockwell Automation/Allen-Bradley,PLC:23,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:23,42
192.168.158.111,78.35.20.250,1,1,5,4,288,283,40,68,57.6,10.31,40,127,70.75,34.04,0.0,0.536,0.281,0.191,0.269,0.32,0.287,0.024,0,0,0,0,0,0,0.0,78.35.20.250,Rockwell Automation/Allen-Bradley,Communication Module:158,Rockwell,0,Rockwell Automation/Allen-Bradley:Communication Module:158,13
192.168.158.111,4.111.67.100,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.014,2.016,1.515,0.501,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,4.111.67.100,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,72.238.190.31,1,1,5,6,288,376,40,68,57.6,10.31,40,136,62.67,34.31,0.0,0.305,0.226,0.13,0.0,0.298,0.179,0.143,0,0,0,0,0,0,0.0,72.238.190.31,Rockwell Automation/Allen-Bradley,PLC:151,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:151,31
192.168.158.111,158.140.131.21,1,1,5,6,288,376,40,68,57.6,10.31,40,136,62.67,34.31,0.0,0.395,0.275,0.16,0.0,0.35,0.21,0.168,0,0,0,0,0,0,0.0,158.140.131.21,Rockwell Automation/Allen-Bradley,PLC:151,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:151,31
192.168.158.111,72.238.170.163,1,1,7,5,380,328,40,68,54.29,10.66,40,124,65.6,30.63,0.0,1.005,0.329,0.325,0.089,0.368,0.263,0.107,0,0,0,0,0,0,0.0,72.238.170.163,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,158.140.49.69,1,1,5,4,288,280,40,68,57.6,10.31,40,124,70.0,32.8,0.0,0.352,0.233,0.137,0.279,0.352,0.31,0.031,0,0,0,0,0,0,0.0,158.140.49.69,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,65.197.49.223,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.01,1.999,1.505,0.495,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,65.197.49.223,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,72.208.68.63,1,1,5,4,288,279,40,68,57.6,10.31,40,123,69.75,32.39,0.0,0.31,0.226,0.131,0.282,0.31,0.3,0.013,0,0,0,0,0,0,0.0,72.208.68.63,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,23.36.70.81,1,1,9,8,500,550,40,68,55.56,11.84,40,123,68.75,33.16,0.0,0.711,0.327,0.253,0.043,0.987,0.325,0.344,0,0,0,0,0,0,0.0,23.36.70.81,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,158.138.252.135,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.004,2.012,1.508,0.504,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,158.138.252.135,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:185,39
192.168.158.111,4.155.11.36,1,1,5,4,288,283,40,68,57.6,10.31,40,127,70.75,34.04,0.0,0.317,0.237,0.137,0.315,0.317,0.315,0.001,0,0,0,0,0,0,0.0,4.155.11.36,Rockwell Automation/Allen-Bradley,Communication Module:120,Rockwell,0,Rockwell Automation/Allen-Bradley:Communication Module:120,11
192.168.158.111,72.61.4.239,1,1,5,4,288,280,40,68,57.6,10.31,40,124,70.0,32.8,0.0,0.296,0.209,0.121,0.266,0.295,0.277,0.013,0,0,0,0,0,0,0.0,72.61.4.239,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,130.56.164.28,1,1,5,4,288,280,40,68,57.6,10.31,40,124,70.0,32.8,0.0,0.377,0.279,0.161,0.369,0.376,0.373,0.003,0,0,0,0,0,0,0.0,130.56.164.28,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,158.243.27.64,1,1,5,4,288,280,40,68,57.6,10.31,40,124,70.0,32.8,0.0,0.325,0.239,0.138,0.304,0.325,0.318,0.009,0,0,0,0,0,0,0.0,158.243.27.64,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,72.30.71.55,1,1,4,1,196,48,40,52,49.0,5.2,48,48,48.0,0.0,1.001,3.14,2.051,0.874,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,72.30.71.55,Rockwell Automation/Allen-Bradley,Communication Module:120,Rockwell,0,Rockwell Automation/Allen-Bradley:Communication Module:120,11
192.168.158.111,4.56.123.14,1,1,6,5,340,315,40,68,56.67,9.64,40,119,63.0,29.81,0.0,1.001,0.525,0.422,0.0,0.808,0.55,0.326,0,0,0,0,0,0,0.0,4.56.123.14,Rockwell Automation/Allen-Bradley,PLC:141,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:141,28
192.168.158.111,106.187.202.131,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.011,2.014,1.512,0.502,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,106.187.202.131,Rockwell Automation/Allen-Bradley,PLC:107,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:107,25
192.168.158.111,130.75.216.65,1,1,5,4,288,279,40,68,57.6,10.31,40,123,69.75,32.39,0.0,0.373,0.264,0.153,0.33,0.373,0.351,0.018,0,0,0,0,0,0,0.0,130.75.216.65,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,23.36.171.94,1,1,5,4,288,280,40,68,57.6,10.31,40,124,70.0,32.8,0.0,0.319,0.229,0.132,0.284,0.319,0.304,0.015,0,0,0,0,0,0,0.0,23.36.171.94,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,158.243.27.71,1,1,5,4,288,280,40,68,57.6,10.31,40,124,70.0,32.8,0.0,0.33,0.245,0.141,0.32,0.33,0.326,0.005,0,0,0,0,0,0,0.0,158.243.27.71,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,23.39.234.81,1,1,5,4,288,280,40,68,57.6,10.31,40,124,70.0,32.8,0.0,0.325,0.233,0.135,0.295,0.325,0.31,0.012,0,0,0,0,0,0,0.0,23.39.234.81,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,158.243.60.65,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.003,2.014,1.508,0.506,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,158.243.60.65,Rockwell Automation/Allen-Bradley,PLC:151,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:151,31
192.168.158.111,200.17.235.105,1,1,5,4,288,283,40,68,57.6,10.31,40,127,70.75,34.04,0.0,0.328,0.242,0.14,0.319,0.321,0.319,0.001,0,0,0,0,0,0,0.0,200.17.235.105,Rockwell Automation/Allen-Bradley,Communication Module:158,Rockwell,0,Rockwell Automation/Allen-Bradley:Communication Module:158,13
192.168.158.111,75.191.175.117,1,1,5,4,288,280,40,68,57.6,10.31,40,124,70.0,32.8,0.0,0.282,0.209,0.12,0.27,0.282,0.277,0.005,0,0,0,0,0,0,0.0,75.191.175.117,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,23.39.159.199,1,1,5,4,288,280,40,68,57.6,10.31,40,124,70.0,32.8,0.0,0.299,0.217,0.125,0.275,0.299,0.285,0.01,0,0,0,0,0,0,0.0,23.39.159.199,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,158.138.240.62,1,1,5,4,288,271,40,68,57.6,10.31,40,115,67.75,29.12,0.0,0.79,0.343,0.284,0.288,0.293,0.29,0.002,0,0,0,0,0,0,0.0,158.138.240.62,Rockwell Automation/Allen-Bradley,Communication Module:58,Rockwell,0,Rockwell Automation/Allen-Bradley:Communication Module:58,18
192.168.158.111,77.76.157.89,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.008,2.015,1.512,0.503,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,77.76.157.89,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,23.39.189.198,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.001,1.999,1.5,0.499,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,23.39.189.198,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,72.20.114.201,1,1,10,10,524,638,40,68,52.4,9.87,40,123,63.8,31.32,0.0,0.323,0.139,0.121,0.009,0.265,0.137,0.099,0,0,0,0,0,0,0.0,72.20.114.201,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:185,39
192.168.158.111,158.138.240.59,1,1,5,4,288,271,40,68,57.6,10.31,40,115,67.75,29.12,0.0,0.285,0.206,0.119,0.268,0.282,0.274,0.006,0,0,0,0,0,0,0.0,158.138.240.59,Rockwell Automation/Allen-Bradley,Communication Module:58,Rockwell,0,Rockwell Automation/Allen-Bradley:Communication Module:58,18
192.168.158.111,50.84.191.128,1,1,5,4,288,271,40,68,57.6,10.31,40,115,67.75,29.12,0.0,0.135,0.1,0.058,0.133,0.135,0.134,0.001,0,0,0,0,0,0,0.0,50.84.191.128,Rockwell Automation/Allen-Bradley,Communication Module:151,Rockwell,0,Rockwell Automation/Allen-Bradley:Communication Module:151,12
192.168.158.111,158.138.240.58,1,1,5,4,288,271,40,68,57.6,10.31,40,115,67.75,29.12,0.0,0.552,0.278,0.195,0.28,0.282,0.28,0.001,0,0,0,0,0,0,0.0,158.138.240.58,Rockwell Automation/Allen-Bradley,Communication Module:58,Rockwell,0,Rockwell Automation/Allen-Bradley:Communication Module:58,18
192.168.158.111,158.138.240.56,1,1,5,4,288,271,40,68,57.6,10.31,40,115,67.75,29.12,0.0,0.304,0.218,0.126,0.272,0.288,0.28,0.006,0,0,0,0,0,0,0.0,158.138.240.56,Rockwell Automation/Allen-Bradley,Communication Module:58,Rockwell,0,Rockwell Automation/Allen-Bradley:Communication Module:58,18
192.168.158.111,158.243.60.91,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.011,2.004,1.507,0.496,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,158.243.60.91,Rockwell Automation/Allen-Bradley,PLC:151,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:151,31
192.168.158.111,158.138.212.172,1,1,5,4,288,279,40,68,57.6,10.31,40,123,69.75,32.39,0.0,0.394,0.261,0.153,0.311,0.328,0.32,0.007,0,0,0,0,0,0,0.0,158.138.212.172,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,23.40.67.220,1,1,5,4,288,279,40,68,57.6,10.31,40,123,69.75,32.39,0.0,0.244,0.179,0.103,0.231,0.244,0.235,0.006,0,0,0,0,0,0,0.0,23.40.67.220,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,158.138.201.218,1,1,7,5,368,319,40,68,52.57,11.79,40,123,63.8,31.32,0.0,0.561,0.239,0.194,0.281,0.297,0.29,0.006,0,0,0,0,0,0,0.0,158.138.201.218,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:185,39
192.168.158.111,23.97.149.189,1,1,8,8,408,560,40,68,51.0,11.79,40,124,70.0,32.8,0.0,0.29,0.163,0.107,0.061,0.252,0.163,0.085,0,0,0,0,0,0,0.0,23.97.149.189,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,179.36.66.248,1,1,5,7,288,408,40,68,57.6,10.31,40,128,58.29,30.07,0.0,0.718,0.448,0.269,0.046,0.514,0.307,0.213,0,0,0,0,0,0,0.048454,179.36.66.248,Rockwell Automation/Allen-Bradley,PLC:154,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:154,34
192.168.158.111,23.97.181.235,1,1,5,4,288,280,40,68,57.6,10.31,40,124,70.0,32.8,0.0,0.307,0.225,0.13,0.288,0.307,0.299,0.008,0,0,0,0,0,0,0.0,23.97.181.235,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,72.80.159.13,1,1,5,4,288,275,40,68,57.6,10.31,40,119,68.75,30.75,0.0,0.298,0.222,0.128,0.294,0.296,0.295,0.001,0,0,0,0,0,0,0.0,72.80.159.13,Rockwell Automation/Allen-Bradley,PLC:141,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:141,28
192.168.158.111,74.141.242.120,1,1,5,4,288,279,40,68,57.6,10.31,40,123,69.75,32.39,0.0,0.29,0.214,0.124,0.281,0.29,0.285,0.004,0,0,0,0,0,0,0.0,74.141.242.120,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,158.243.128.104,1,1,5,4,288,280,40,68,57.6,10.31,40,124,70.0,32.8,0.0,0.365,0.251,0.146,0.321,0.365,0.34,0.018,0,0,0,0,0,0,0.0,158.243.128.104,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,179.36.66.177,1,1,6,5,340,311,40,68,56.67,9.64,40,115,62.2,28.32,0.0,1.006,0.582,0.326,0.144,0.656,0.456,0.19,0,0,0,0,0,0,0.0,179.36.66.177,Rockwell Automation/Allen-Bradley,Communication Module:58,Rockwell,0,Rockwell Automation/Allen-Bradley:Communication Module:58,18
192.168.158.111,74.139.133.160,1,1,5,4,288,279,40,68,57.6,10.31,40,123,69.75,32.39,0.0,0.285,0.198,0.116,0.237,0.285,0.264,0.02,0,0,0,0,0,0,0.0,74.139.133.160,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,158.241.177.103,1,1,5,4,288,279,40,68,57.6,10.31,40,123,69.75,32.39,0.0,0.378,0.269,0.156,0.321,0.378,0.346,0.024,0,0,0,0,0,0,0.0,158.241.177.103,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,67.61.91.67,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.006,2.002,1.504,0.498,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,67.61.91.67,Rockwell Automation/Allen-Bradley,Communication Module:166,Rockwell,0,Rockwell Automation/Allen-Bradley:Communication Module:166,14
192.168.158.111,158.241.178.35,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.013,2.002,1.508,0.495,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,158.241.178.35,Omron Corporation,PLC:1664,Omron,0,Omron Corporation:PLC:1664,8
192.168.158.111,179.49.15.231,1,1,5,4,288,279,40,68,57.6,10.31,40,123,69.75,32.39,0.0,0.321,0.234,0.135,0.3,0.321,0.311,0.009,0,0,0,0,0,0,0.0,179.49.15.231,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,94.106.95.224,1,1,5,4,288,280,40,68,57.6,10.31,40,124,70.0,32.8,0.0,0.3,0.224,0.129,0.294,0.3,0.298,0.003,0,0,0,0,0,0,0.0,94.106.95.224,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,65.254.175.232,1,1,5,4,288,280,40,68,57.6,10.31,40,124,70.0,32.8,0.0,0.31,0.224,0.13,0.282,0.31,0.299,0.012,0,0,0,0,0,0,0.0,65.254.175.232,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,158.241.163.230,1,1,6,4,340,280,40,68,56.67,9.64,40,124,70.0,32.8,0.0,1.013,0.372,0.341,0.282,0.329,0.31,0.02,0,0,0,0,0,0,0.0,158.241.163.230,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,49.59.167.42,1,1,3,2,156,80,52,52,52.0,0.0,40,40,40.0,0.0,0.841,0.849,0.845,0.004,0.84,0.84,0.84,0.0,0,0,0,0,0,0,-1.0,49.59.167.42,Rockwell Automation/Allen-Bradley,PLC:107,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:107,25
192.168.158.111,74.137.152.21,1,1,5,6,288,368,40,68,57.6,10.31,40,128,61.33,31.47,0.0,0.306,0.212,0.123,0.0,0.273,0.162,0.132,0,0,0,0,0,0,0.0,74.137.152.21,Rockwell Automation/Allen-Bradley,PLC:154,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:154,34
192.168.158.111,23.127.233.100,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.014,2.012,1.513,0.499,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,23.127.233.100,Rockwell Automation/Allen-Bradley,Communication Module:99,Rockwell,0,Rockwell Automation/Allen-Bradley:Communication Module:99,20
192.168.158.111,74.129.161.10,1,1,5,4,288,280,40,68,57.6,10.31,40,124,70.0,32.8,0.0,0.32,0.236,0.136,0.305,0.32,0.314,0.006,0,0,0,0,0,0,0.0,74.129.161.10,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,74.70.184.101,1,1,9,7,472,407,40,68,52.44,10.4,40,123,58.14,28.02,0.0,1.011,0.394,0.352,0.042,0.438,0.293,0.173,0,0,0,0,0,0,0.0,74.70.184.101,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:185,39
192.168.158.111,16.229.44.118,1,1,10,10,524,636,40,68,52.4,9.87,40,122,63.6,30.94,0.0,0.451,0.212,0.147,0.021,0.361,0.213,0.101,0,0,0,0,0,0,0.0,16.229.44.118,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:185,39
